Probe_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
cg04398581,-0.01570546267465167,-0.017988244602489656,0.05983505069087333,0.13939600562299137,-0.03280005354111466,0.07878353208116134,0.038811794895531326,0.010923610416750329,-0.07094783518576916,-0.07078683276827606,0.09076730441447334,-0.014152003933317642,-0.04252661875698126,-0.018853387576549654,-0.008223563972621667,-0.06357187329992196,-0.03331366381052868,0.17515009514350233,-0.04532289362902646,-0.047093925254393265,-0.062065328586964466,0.16951065609967336,-0.07778637267375375,0.07497991053252234,-0.042537467425639255,-0.08809412588040286,0.07025470624715133,-0.03027886467674866,-0.07230487856175347,-0.020549599006700656,0.024066711055249324,0.03079509757388932,-0.05807446436538656,0.09375801533708034,-0.04143594966165766,-0.05758639491647746,-0.07302598380847246,0.04799329845875039
cg05920961,0.007489799409554299,0.030243786390607194,0.07000424897032989,0.0808762695723459,0.06301652721876291,0.07586983488026788,-0.017510099827732002,0.014454489989292094,-0.025927872446365303,-0.013086746924562902,0.03516649291591589,0.030659047003469095,0.04868040089866389,0.0703251885847549,0.019472228810096595,0.0444129576040969,0.030861453888491,-0.023016600376437504,-0.0358035116297569,-0.025416130974693002,-0.0425412988642911,0.12258414892173289,-0.022760048813575504,-0.0447064365280143,-0.021840541710011006,-0.019752826134965505,-0.0482489827181728,-0.015725435349305303,-0.014500946858157206,-0.030095324915854205,-0.036599154486954,-0.034096643223403604,-0.0442597989188121,-0.0480438962008577,-0.0364978352590761,-0.017274552055277004,-0.0017335515279514047,-0.0020944903924215025
cg00817367,-0.014641109726842585,0.07822320546449292,-0.02170344088478489,0.025970101255344005,0.011237895760590505,0.009636683776212712,0.07240489374297797,0.02478402578994321,-0.00837012678850469,-0.01645272321617699,0.16304276109884985,0.009551785140733307,0.012293802815013605,0.012392049265047611,0.030716805874373906,-0.01273010046786819,-0.0026630525911198882,0.01805165603980681,-0.02297975690396529,-0.022552863592865187,-0.027750773857399887,0.008952512561978612,0.014533113749250218,0.20253544707036186,0.018464082304196217,-0.03158526882829899,-0.006580100530366589,-0.008805494726178989,-0.024687353110136187,0.07281681038961592,0.02892038739481291,-0.03177955542936449,-0.02453687335861019,-0.007348423262503789,-0.03353490508038929,-0.01829738714892329,-0.016051768034052588,-0.01767552832154589
cg14642259,0.014500026504680186,0.026764770499380974,-0.00026758737806276134,0.02936736566687015,0.04351249690539094,0.03225985522061314,-0.015965786319448783,0.0347491800199522,-0.009377819165577783,0.02789598376326119,-0.08261229817644877,-0.04817472050291671,-0.0013972779694986226,-0.08704543395487274,0.0050365051929311955,-0.12454662774299596,0.05109583333986034,0.005339867920242214,-0.04581917840495675,0.0393942495759122,-0.009090096882026777,-0.27093906289313274,-0.040637675587601785,-0.002975581857249776,-0.035726457267845846,-0.0022852521512269908,-0.012058808464108894,0.016764720475217376,0.0475132531655762,-0.044964220260446774,0.002930839569017185,0.0245551271012322,0.04254659297352914,0.0016272963507821814,0.006733208928539014,-0.04080608446114686,0.022885627839645428,0.003731477790798965
cg16601494,-0.02624883956069421,-0.0331250408550971,-0.008212316186926222,-0.007654491129536256,-0.0283814664790122,0.018743030370266783,0.005100676642852797,0.009967721025654741,0.0343062133739748,0.015338935967472794,0.053770595999405785,0.027962035282815795,0.004738731915469807,0.019779094597271785,0.014553546751354812,0.025493615183514784,0.03180079848875081,-0.0011103577800212205,-0.021216348145010208,-0.0511309476035868,-0.0292777749309312,0.2796308157884038,-0.013441436425027209,0.05145122408238076,0.03757069326874979,-0.038240034204757106,-0.0246304681844592,0.017495001354551787,-0.020766144335663206,0.13156317132891182,0.11980800942495981,0.00167329773499178,-0.019462296579549204,-0.015528639712763206,-0.017185426080362207,-0.009151225865452209,0.0014092916816138001,-0.006391249662245205
cg19485539,-0.02569908232512745,0.008860948908067545,0.05277562120557096,0.04641257881577389,-0.015594517340284053,-0.0037895421989013467,0.004208488309838748,0.004485343380908349,-0.012855820200715753,-0.021414629934370252,0.13121220310074294,0.050836577960813964,-0.018422518558034548,0.04849349764727394,0.04311868554351696,0.015386131486060953,0.019343612560541956,0.13893412193104693,-0.01732831766919675,0.03241554962249796,-0.019868779281777646,0.136192329303085,-0.008501971776294248,0.0005254803573727512,0.027491888510055948,-0.03985807722438505,-0.0033261692922659514,-0.01407360840783245,-0.019980390230119147,-0.023429717847888554,-0.04594181940033145,-0.04191146341557885,0.01354708542159705,0.10452990098611396,-0.05237328905079985,-0.031507298417642146,-0.009597580445237952,-0.04695679769922135
cg07576142,0.008074600635375795,0.04891739259997874,0.035473168744838746,0.06002542351982673,-0.007225414389686241,0.047024474652344744,0.04837517411647374,0.05817422695140578,-0.022262165730171257,-0.005166642003457206,0.011517356261495776,0.09472921561115075,0.019485695212062726,0.051951845357008725,0.060749993297563726,-0.028216176722373254,-0.01782585753685126,-0.01160125984414026,-0.024669204545044288,-0.018294530332125275,-0.05801309173173626,0.013411833781555749,-0.08146545669238686,-0.014967892672985261,-0.03627585321437932,-0.07936292037342127,-0.08126669625232497,-0.01921076060834126,0.028818747793990823,-0.15590621232743657,-0.00851378766776828,-0.11553714186745487,0.10627584843010576,0.18021003007396477,-0.035364081111695256,-0.04796447695477826,0.04083283537965374,-0.020634422093711274
cg18023283,0.009090529890107363,0.07510861505069238,0.09603430084977338,0.04393881764657037,-0.05863341646690165,0.01935431866742629,0.029194631183228376,0.01921316475900825,-0.002597923745156633,-0.04020537673743366,-0.009068499430297638,0.04370984348274337,-0.041815013015020636,0.02450551757685626,0.043752296268650376,-0.04179773168721865,0.06804448396874835,0.06328115146604535,0.02008651267199832,-0.0035567285428186324,-0.06409392203923364,0.18031356011392147,-0.05472817456227963,-0.07381547165855465,0.015274696515781366,-0.11248950664742643,-0.015759186885737575,0.034858566089861376,-0.04900225346682363,0.12852389204414938,-0.09808124159727263,-0.07934956212612564,0.038110400757893376,-0.004934644415626632,-0.05541144288949565,-0.040628891771983644,0.03365704749371837,0.04023020130215632
cg05238517,-0.0008148730503781676,0.0067847360411661395,0.04236608627496642,0.003104450007611642,0.12499543032821543,0.03589824967210643,0.060756118009901425,0.008854225755689435,-0.012182235040508069,0.03194648437404243,-0.013520454142754365,0.09409341225920144,0.02874722572938143,0.03467702916468944,0.03215920983024344,0.009582121788217435,-0.01366372119668216,0.009836588435027438,0.015220726066772439,-0.05628639070265206,-0.02412044826119117,0.11108355534494647,-0.022594138544544257,0.0007559002584705404,-0.03754609780060406,-0.006052566693741157,-0.05920241194322346,-0.010031232141397561,-0.004532373941268861,-0.028601796889272266,-0.010328573438307356,0.019856107863353414,-0.018453617314436857,0.028581618953419444,-0.030367158854706165,-0.009733875301274758,-0.027801548285959765,0.016706635317843443
cg07974511,-0.010309502191215694,0.08408622428949766,0.021922473187394792,-0.0013767053737251955,-0.0070156398936634945,0.016961283162361798,0.009425406035503806,-0.010777100798342806,-0.033526025363456405,-0.0398144379597148,0.021564849460496804,0.0414168481248228,-0.030326472326098503,-0.015797394748178595,0.1049133740310268,0.023281032246713795,0.015042133707811794,0.030348585732662803,-0.033164141645381603,-0.0600924097700347,-0.018386045758656294,0.15409917427906578,0.0757958261000368,-0.010769382096556701,0.05864513287172579,-0.0698801581098775,-0.040651372302597605,-0.005310415533372206,-0.0483299504379101,0.2396331559055468,0.02826211201142878,-0.0510559300867579,0.0164888757180338,0.006971935870760795,-0.045240026839759,-0.0411127588443226,-0.0048309215709132075,0.022640699100256817
cg17459204,-0.012154198638724939,0.057300923480988,0.057907554517648036,0.0044027069150811005,-0.04227682820623495,-0.020943058339034898,-0.011129885427129949,-0.026344669093162965,-0.04892597585017895,-0.06556193922604796,0.030995229904704047,0.06417909784806705,-0.05821196599088295,0.5492111843085911,0.009953782980271053,-0.05181103451643895,0.017971404425679044,0.046965869340508004,-0.03546026283544795,-0.02111732617885395,-0.018762723228703954,0.28452522214552,-0.04637086579758096,0.00019558269658004335,0.11437156433488907,-0.05638508706522795,0.0072962977990600475,0.06001955350308105,-0.05533481891494295,0.16464740897954402,0.014663269069011053,-0.06093690519070695,0.020607751839255034,0.10662286214266306,-0.04754399637730995,-0.07496314223185635,0.0314724069352961,-0.05533858360385796
cg21842523,0.00545528013059389,0.011573092844744393,0.020026555747795785,0.030857068753019593,-0.00010649378615400912,0.009727608756441491,-0.000485624841749209,0.008369210874968488,0.0001893140950568889,0.011970557502182982,0.02754669180255878,0.045837939663908187,0.018623497399246486,0.014499870089522388,-0.0004588927674810117,0.004348670820203085,0.01687891247503759,-0.0015307992063366138,-0.02790564580722151,-0.015176699963132013,-0.022054414931855115,0.06714454014964724,-0.020602794051395514,-0.02948637755661751,-0.022287827868506513,-0.02513783342347451,-0.01700450378297151,-0.004572018460075211,-0.03735370298539001,0.017397394860444892,0.033181353837668695,-0.013213849013675213,-0.023859491045366214,-0.001653049927092913,-0.02789040732820791,-0.013203920076435012,0.026709781931314194,0.0007915452384295862
cg13324103,-0.07911260599322534,-0.055111230907397335,-0.04096517289011725,0.011280764373412744,-0.15818060735471928,-0.013509234905683343,-0.0014765013842292785,-0.1487850736727584,0.08279481623885165,0.05294643086588868,0.058065264352091694,-0.05420972435825133,-0.02760484734176727,0.11974131017659362,0.06916032637355773,-0.028430640935651286,0.05450182478877574,0.05824602659558076,-0.0461861914399363,-0.02669407588423034,-0.11391960890912423,-0.012802558995669289,0.09465785984908459,0.08239690290115165,0.009797007808408753,0.06358798073245564,0.019797685806398735,-0.03086765855629925,-0.03908286726041732,0.10850464322250575,-0.0489750377903152,-0.09070216988532831,-0.011662422100528258,0.017278086616765775,0.04226928490557158,0.06404500975776461,0.09075536180539467,-0.07154835660461034
cg11838152,-0.006822511461337499,-0.030481356684092353,-0.04756597713497435,-0.03330531467312936,0.04435009613292551,0.07099661763447263,-0.02772497317794642,-0.006438475430235457,0.05071165721352766,0.07245129678736062,-0.047559107393360445,-0.10576592629818937,-0.0285615815271415,0.14092695981171155,0.03981184014157768,-0.07539853548104147,0.025735223172853594,-0.04105092613024741,0.015213317419458416,0.02542218916070349,-0.06187418093544639,-0.0794971382144215,0.04635470089327154,-0.14563421606615345,0.002535237157098469,0.12028999866949364,-0.00019957575017848228,-0.04477979180470548,0.014149034588514575,-0.09010498305642445,0.03509724972372941,-0.027580750871315396,0.05333025851166562,0.028847955844012563,0.011265706584253521,0.03862979949046774,0.10657199199678458,-0.042345808843541444
cg14215472,-0.03334236576006653,0.009682544643187171,-0.008685512007612528,-0.0010096749678436268,-0.027198260733573024,-0.029471662215245324,0.01957038509956638,0.012931335606250469,-0.013292903368446421,-0.049672244954393326,0.05970624925853575,0.007245079860330669,0.011777566540826567,-0.03602742224854823,0.07655963534930278,-0.013153596235472131,0.03448218560206677,0.03130588780527477,-0.053395659737304424,-0.04448269265801603,-0.04098297948522062,0.12841713717095776,0.04695673909634977,0.20740215044137977,0.08340075737365378,-0.056150069129699325,0.08467398358196178,-0.02839260459503993,-0.02167911470719753,0.01636445693761987,0.08170713713013276,-0.05595529323319792,-0.029902010591182526,0.03616350064263177,-0.010730231940497229,-0.024009981374498127,-0.008094129757252128,-0.02689903482738363
cg25842285,-0.04270836683683031,0.022136885161025188,0.0265402753027012,0.011506699359149192,-0.0570676053935088,-0.008920578688480785,-0.01893976887886581,-0.016626577150027813,-0.025844735836518806,-0.04372300197748831,0.004116128874474212,0.09286749347726309,-0.04894248464470491,-0.019148757761398807,0.0646016776157502,-0.0451987241461389,0.0634940020647882,0.10999888545664219,-0.039871098528205404,-0.004504756547118821,0.011005414614702197,0.30699982476327314,-0.026940130209595778,0.1029271255951662,0.06960813390649512,-0.05291218936066061,0.011424619983792211,0.0056018770336731805,-0.05999448771505282,-0.010259846200498801,-0.05952409986131901,-0.05891033384942701,-0.02574914781203881,0.07832598778361918,-0.02519637348993581,-0.0677064250521127,0.1032904033934462,-0.018756119682761807
cg03394150,-0.002064218828772328,0.012556998941582374,0.014798822413615874,0.010676408127180174,0.0003213486991365741,0.0050477593413269725,-0.013280433868114228,-0.023949273871434626,-0.0077617099573075235,-0.012609248192560128,0.034173952395329374,0.005382007646558176,0.01669704931038627,0.028697860698904176,-0.0011147269689434289,-0.017014791795693027,-0.012632206608995326,0.006597537370102775,-0.028814444543491025,-0.018572238228624426,-0.009927303187347428,0.2491235626739387,0.015035296094558774,0.01524954033970187,0.04090986932175207,-0.014422026846301728,-0.011568590849432226,-0.016151579213092928,-0.025787235354614226,0.13654197202666565,0.08383247559411067,-0.020157827750377826,-0.015768959761123327,0.024787536576852773,-0.013600528938236926,-0.00435572954646693,0.012486867690321174,0.026134219343620174
cg20286200,0.013656877015146035,0.033394368631256735,0.03254194693031874,0.05781196291330874,0.015885568072494735,-0.020975932466252657,0.007495892499803647,0.009672585881532844,-0.04101275295089516,-0.011236345228454764,0.03899720623524974,0.12055787577309275,-0.01910915063918986,-0.012806860500778061,0.006891519229052248,-0.025394487780625856,0.04103766197304774,0.014849390678018742,0.0021146712268092366,-0.00795711475488936,-0.02258271255370206,0.32438273153602065,-0.01837362443790276,0.010478679038192842,0.02377148492479675,-0.033329226708244855,0.020940449236099737,-0.005608620021629762,-0.031804076494884655,0.09327152288413874,-0.013191541664625855,-0.052720334834424454,-0.02551314345425946,0.05911249120788874,0.011659957783664548,-0.039068339145339255,-0.0018572241984619597,-0.017771225642120164
cg27347269,0.0012816807807923408,0.031157023559633443,0.04623001536369667,0.027643374160242595,0.008456822806588937,0.0038373987516281405,0.005083512730876233,0.0005955377852306376,-0.0004157254291733553,-0.009964130891215159,0.013382554152492135,0.06324301709702664,0.0004940250369058347,0.03317975769830184,0.027124724390941934,-0.01544272442944656,0.06462703607574265,0.004937946614715444,-0.033974665677462365,-0.01682152072541126,-0.02156747847138126,0.04317476594277464,-0.014569134303633963,-0.004874442026664663,0.005251374080621443,-0.030359197273355863,-0.02952628623242936,0.02513683638854773,-0.025085004355720864,-0.00023588770234025946,-0.02151656368210806,-0.02361449924254496,-0.02714326223478826,0.0030612630380129346,0.0028388641883141386,-0.003555614918785463,0.00445568360995463,-0.008657023483809964
cg23749856,-0.015461191033013702,-0.02176250479416421,0.004914638591494103,0.0013001039629389893,-0.011109293500614306,0.016742790976338393,5.99138635973967e-05,-0.0042479343879923,-0.020551104159594505,-0.0189683114579859,0.010917844531010398,0.0051146033674945995,0.0010953710374739939,0.0177263243160454,0.013149516347259402,0.018175960042818393,-0.007220064884183905,0.011641970419100395,-0.0155108941225396,0.025352175236715402,0.009051887593306093,0.25771497567114743,-0.002417352855129007,0.01522097913821839,-0.016279440256057404,-0.016086536011732405,0.0021504467199993937,-0.009271489001126204,0.0043050400350103935,0.060884736401554396,0.5442161441032194,-0.0245674658647025,0.047635269815885395,0.00893440419400289,-0.013208908500638605,-0.028264832146032703,0.009277685036719996,0.002160397750077897
cg12584684,0.001583552370122629,0.048005977714422235,0.05734364568342225,0.028236124394832238,0.04114764793568522,-0.031174436657946267,-0.011720645147130171,0.0014986733843405375,-0.028081198451624476,-0.003928827724700171,0.11322214206090024,0.027761648021322236,0.014839330305681186,0.05368635605618623,-0.019720977627378275,-0.003188673252620275,0.04546654703454121,0.040402334541854226,-0.033525413297154666,-0.05489280714198527,-0.022186542318243768,0.05780974897571024,-0.03848708811664687,-0.014394265857861063,0.00404283922707363,-0.03567964135647497,-0.0034786582032510643,-0.023872861452562066,-0.029927004980661268,-0.014303459153102369,-0.05444437683061337,-0.03765997228639937,-0.04078387891653997,0.04025741630606121,-0.035963169539367866,-0.022983087622131873,0.011174934084604224,-0.02608193216236457
cg07474842,-0.06987227217740422,-0.08287401512536219,-0.07389939220889219,-0.019949576044133055,-0.012253575349731038,-0.011128961954297245,0.010193428200005794,-0.012568774278398087,0.026372729337126977,0.017646322811145754,0.003167115198676851,-0.0868844210988472,-0.005444640139558032,0.11784463010339286,0.02151114891318584,0.007343854951613937,-0.029690172430705042,0.04728879543900277,-0.024639945311120237,0.04234825222287886,-0.0751682025378112,0.05825700707045789,0.06721207266703988,0.056334307916955706,-0.05631456973583926,0.06562770063413692,-0.0228909181121022,-0.01935639245727727,0.048364734694374856,-0.04136019294381421,0.07548831337645989,-0.021434013887802084,0.016379156442159926,-0.029221338278941134,0.005151890451320806,0.015256163407674994,0.061372591496092865,-0.06820884126166615
cg04261408,0.00391844853904752,-0.029022762186774465,0.042586627253014514,-0.007713907681664467,0.11839769991352142,0.08739523108497452,-0.03803312663960545,0.032886715891588536,-0.06572651739178847,-0.04466803490521448,0.06089890576250542,0.0747126784653265,0.03726954599058052,0.08462976192843055,0.03874782905407739,-0.014105771001638484,0.06473071372436853,0.02798295947406454,0.022110186501276524,0.0065455399443465345,0.007933013924512539,0.3112658061296316,-0.056042406485423496,-0.023840765035623462,-0.010937833448521478,-0.062076702870602476,-0.09517844657543108,-0.015733375441832453,-0.030667494204286466,0.08430198814791653,-0.04524081612361047,-0.028573729117675473,-0.07762573069972947,-0.06621958089106746,-0.015331830602836494,-0.008785347110890462,-0.07232687048531447,0.012803203299978527
cg26122980,0.0024383483837519954,0.0502660279163305,0.05390491032507949,0.012127808740999488,-0.01741770727108391,0.11477610595940249,-0.011455197566109104,0.0036369616364722995,-0.013093535568691902,-0.032993831515920204,-0.029147580021397404,0.009437881765427494,-0.004079007139428201,0.003501324126016392,0.017353832746161493,-0.0028498425275849115,0.026290483989085497,-0.015912625941819303,0.0019645127678054874,-0.025154523772838305,-0.012753690795353101,0.10578230174725736,-0.022037549196796305,0.0050998497569614,0.003941989337291896,0.020597193560961513,-0.023871566695169502,0.03144753877713449,0.006071056396335497,0.02187981539588449,0.05552352550533948,-0.028645955791317707,-0.03275160371320761,-0.011538059238838203,-0.029594206204319705,-0.024487725195125404,-0.011418461341226704,0.02371960836918849
cg06217494,-0.00544583381024473,0.02067813566754928,0.01279170240790832,0.03202273215251328,-0.01392427394199923,-0.006917422596029718,-0.03783634394398022,-0.04358375874260853,-0.01685596375656312,-0.006984535216747731,0.1706116616054783,0.02438131231650928,-0.02331580864163403,0.11662478777665627,0.005611970984596273,-0.02481505396986322,0.07251725305478332,0.057558683868751265,-0.014933578235717226,-0.006670104787030728,-0.02958790870869442,0.07672066787153328,-0.054037902155928824,0.08220130834217332,0.0020852346787862686,-0.06034779022762043,-0.029382586805451527,-0.02717091819871803,-0.02187876076086402,0.06649958463019828,-0.050173851378578126,-0.07825526509756563,-0.021099737482619327,0.04039495918600128,-0.07119344672934452,-0.058553166700701126,0.05424216185283026,0.03863351709771429
cg13879483,-0.05108979715063955,0.012380091710688462,0.09196995541237146,0.08270360544341043,-0.0016348876296695403,0.006530153174965442,0.04587489818853546,-0.011345066535871529,-0.030254016273681544,-0.02234756086390957,0.1993957195486134,0.044081595906511506,-0.01654526726105654,0.013124442437267486,0.11897501881579747,-0.031016206613094538,0.07490185504825245,0.02028210629154331,-0.07492700467638914,-0.024097643668163554,-0.020274655627003563,0.04699489843502844,-0.02575652136334655,0.07692322686808645,0.010855885711762464,-0.09400635946894875,-0.026668701101505543,-0.037247860147301554,-0.08401442390230415,-0.06652158015560555,0.15957862924536048,-0.08572912473500295,0.03343109952640144,0.0844810729447964,-0.07920659124997514,0.01167513203021045,-0.018977867528341547,0.026476098006182447
cg17128947,-0.00825387750178913,0.08608279983700187,-0.03700562529036913,0.030780969942374864,0.09232566504906284,-0.011358033534695139,0.003400126767516859,0.01979775180785287,-0.025228172093766155,-0.01631384004502412,0.08693931374028982,0.054269534072997866,0.06103905643929486,-0.017389243341010163,0.0577690246131759,-0.03591316843754616,-0.01567707745116015,0.00180900903638187,-0.01165562929718214,-0.04552943841902314,0.006952626519066862,-0.05170091295473214,-0.02485649315033714,0.029193546128650855,0.04279019687326585,-0.10902541965755325,-0.03357088549847914,-0.05145381979098915,-0.009850966534434125,0.057820178586095866,0.054018988981701904,-0.04701913582731414,-0.06281084900535014,-0.002944334598891152,-0.03517819134747116,-0.04113881397949115,-0.04155883269351615,0.050443972055392944
