Probe_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
cg15811515,0.0750057168991539,0.189084199281344,0.0866585067319461,0.149537913372676,0.184904069154544,0.0872277676950998,0.108803065443178,0.0522736105713175,0.181831809323939,0.106422300939473,0.0765235985947762,0.0815156822162076,0.0906232914160744,0.136473106770136,,0.0930274566473988,0.0823166250183743,0.0621212121212121,0.094005212858384,0.173098261620022,0.164898493778651,0.13943856419696302,0.0898119562166713,0.0832830416415208,0.177392964275975,0.114561310782241,0.0926264472882389,0.0501842205564731,0.13997850617947302,0.125723615852753,0.0875771604938272,0.0940086993124737,0.0737616929918724,0.0827637444279346,0.0781315167523982,0.20844036697247686,0.15973642354010506,0.0661303517862013,0.122489260420295,0.11352734250079904,0.0900794321446679,0.0544292639929484
cg17510385,0.923804696739314,0.9133540941564392,,0.884908112121775,0.854327208061648,0.8870632672332389,0.8078316610925309,0.915656435388187,0.8470948012232421,0.8685534591194971,0.873575129533679,0.91662518666003,0.8593174974908,0.913450730610716,,0.85348506401138,0.9012605042016808,0.892540256325994,0.890201005025126,0.912833438353287,0.9330606973740848,,0.9377362243883032,0.8969142857142858,0.898461538461538,0.8881903906600809,0.87304347826087,0.8867434088377271,0.912435765673176,0.90737369139736,0.921808866117175,0.9263377345378728,0.9325167552576842,0.94675572519084,0.9398306611421372,0.926287445304611,0.876011560693642,0.925304094569128,0.89672256097561,0.883656509695291,0.8536972389717551,
cg18180569,0.0857893897505196,0.0568928908629175,0.100254745157899,0.11433605944008195,0.0767451396360058,0.0655488064686275,0.109849052941795,0.045273949242065,0.0985401369019123,0.112469724256204,0.116967709483998,0.0745645669956164,0.0847769729426974,0.11646555132749198,,0.114084141973877,0.0684327468978547,0.0457288981575961,0.147031317303348,0.0904230561070472,0.0716704821618709,0.0617843356229097,0.122535046784815,0.0997098657975528,0.0766962784786654,0.0917250353167445,0.0820487696469943,0.0561014721440528,0.0798358649071068,0.0725211366174496,0.0574890443758815,0.0641817318015646,0.0762679813536898,0.0725737615652184,0.07071390962282499,0.0751949119842557,0.10627447546908696,0.110478807970833,0.120365882911974,0.0689859543345979,0.0922968100430565,0.0796534285106769
cg00907288,0.147566314705125,0.216075415529645,0.130331319787662,,0.207838672954952,0.181697612732096,0.144012388162423,0.167006703584961,0.185924369747899,0.116910229645094,0.137542277339346,0.14221331997997,0.14750721054800198,0.161496898138883,,0.123192771084337,0.109356860924077,0.13169845594913698,0.159456560600644,0.160941303759805,0.198040380047506,0.20482866043613696,0.185368697172836,0.16908809891808302,0.188609044075558,0.111020185488271,0.0906040268456376,0.16548317381907998,0.14432717678100304,0.130421953378578,0.10680944535969196,0.098471986417657,0.06529119874640901,0.101228632478632,0.12299338999055698,0.129010695187166,0.148439159057125,0.174757281553398,0.154226618705036,0.108972691807542,0.174460431654676,0.157446808510638
cg06215569,0.0386117564727729,0.0402120634641256,0.0537511818647795,0.0718437477602779,0.0377875157655192,0.0604235524291261,0.0831058590819092,0.0388241711793841,0.0373185919886795,0.0632823012020554,0.0629501932528678,0.0595080324719358,0.0734999752884079,0.0861598072675138,,0.0632870755975521,0.0454987306797662,0.0514066834899735,0.0770432369963071,0.0641786991482215,0.0610742320829275,0.0611814679228191,0.0336036325051431,0.0452928000446359,0.0378983059502364,0.0366900191638888,0.0662907499962098,0.0600236155613786,0.0488267335594088,0.061195690270815985,0.0467498577498949,0.0385328769820626,0.0344620786647445,0.0630454919807296,0.0311939792478827,0.0460949421462524,0.0608553485047895,0.0482542493199687,0.0575978554535408,,0.0592164485570409,0.0266453490640839
cg10364040,0.0974553329723877,0.162366579486817,0.0983868257435725,0.106881999675377,0.150985309924758,0.0950037285607755,0.12149719775820696,0.10179472798654,0.17056539445023194,0.0752677100494234,0.0800109729334309,0.0686343879510765,0.132782556852057,,,0.0905245346869712,0.073013311819282,0.0619114622794675,0.0796812749003984,0.101567711807872,0.119502553121397,0.129202441295128,0.0985939497230507,0.102067442794059,0.15889515889515898,0.103743760399334,0.0890231950343025,0.119446661346103,0.09144302882443303,0.0987197121997672,0.0813281496269833,0.0845070422535211,0.14147320649328,0.10624086829471904,0.0692251859916531,0.124706087259427,0.114086930500486,0.124734949755693,0.117805096474803,0.100294985250737,0.115631691648822,0.0928563891526854
cg20501518,0.0694488071874738,0.130518976114565,0.136685368501997,0.13345079554396302,0.10119174971185,0.0918474051605074,0.116616439984441,0.0969286205643405,0.116016659766578,0.101869824268416,0.130041749602623,0.0891513307794736,0.14942948031239,0.138082207306604,0.155840582680768,0.0918889473357597,0.12537704210421802,0.101268704927298,0.0990382590045845,0.112800906664792,0.11803985500009,0.106050558636027,0.110059780802108,0.112558792022266,0.129426740669738,0.101653953197448,0.0830490541413016,0.0964300418436139,0.121031866856276,0.142545611568054,0.0917513119799274,0.14559151678465898,0.0962508155174977,0.0990241274518996,0.0847083026057012,0.10127445550990598,0.172061069794444,0.106615796430912,0.10193123964664,0.0980676500081064,0.102114521939094,
cg25774643,0.0706599713055954,0.163545474893681,0.0751757155953957,0.17955651703623604,0.130801687763713,0.140749896992171,0.16318135070277698,0.09593147751606,0.0857071150708997,0.13511635984716902,0.193727985456198,0.15142237530297198,0.18118609406953,0.200452666797874,0.20829262997937686,0.21898995865327808,0.114771106211905,0.0417318727177882,0.17375512595196302,0.0674323042882731,0.0825310870437224,0.14366366366366398,0.0647984165017189,0.135216708921888,0.15864429233826502,0.090874775879966,0.0902425267907501,0.0527982026143791,0.122563005230623,0.0854536108969417,0.0754206377220849,0.066688822421624,0.193609652552787,0.0959733201581028,0.0560260586319218,0.0989764693468397,0.24116196218142005,0.12750537877930002,0.148729093829727,0.129402129402129,0.100399177452522,0.0939509407001667
cg23654401,0.742733591507688,0.547243399814225,0.5488692487709489,0.7344991192247221,0.679994537330687,0.7427130481993349,0.7040421602234109,0.5860744208688891,0.6859658386673969,0.743316128647293,0.688388669831582,0.7193358006089922,0.7396578183218829,0.726222593643125,,0.736160614777157,0.8114671576063409,0.7153038187429599,0.755425503806092,0.590701499008587,0.646791053246822,,0.7917555460030741,0.7404224133435741,0.710949378546043,0.7687107193666971,0.7300613921333889,0.673130862508784,0.8170697512297042,0.6609196794179111,0.775359176196075,0.7760019543112691,0.6826816495593199,0.6898715490679219,0.7844260356461591,0.6349177395774671,0.764617759449178,0.745839323275456,0.724490573843931,0.7425573555923749,0.602204726251761,
cg09803262,0.129748137620952,0.19027174207977,0.215163693955876,0.18060462539531,0.282613836982472,0.18069094603891286,0.15232984867562602,0.207363306034148,0.27849949743193003,0.20675275453554887,0.158210875715561,0.122056584973702,0.252424450001279,0.20147522812904609,,0.212535543180166,0.14784037172832198,0.146924090391954,0.17285834542561698,0.225030650059678,0.237033811840104,0.323746760924048,0.233857350165494,0.197381894204588,0.202660124087604,0.26228301841547697,0.180598375509876,0.165415412250893,0.25852952113953104,0.21098547346731,0.13754022359997306,0.163934923037411,0.23711791996527,0.15283684457714702,0.0952784650758561,0.191486619096896,0.244641291141617,0.180878997650788,0.273800181746179,0.209989740373738,0.22121452211816106,0.174949628036399
cg18121066,0.733590733590734,0.746977160770264,0.559988091693957,0.720718069452619,0.825558475689882,0.822406110757479,0.6897514660709301,0.73224043715847,0.758426966292135,0.5434059844846689,0.637271937445699,0.778703703703704,0.6967549421857521,0.764096185737977,,0.68,0.709492273730684,0.7397163120567379,0.7408435072142059,0.6306990881458969,0.79850417949846,,0.7483660130718951,0.7733724914341651,0.577750710515631,0.611201962387572,0.6955128205128199,0.7694174757281551,0.8532347504621071,0.658445788738948,0.793054234062797,0.768191268191268,0.859683794466403,0.7375165709235529,0.821691176470588,0.792814371257485,0.7860696517412941,0.8193215339233041,0.629351740696279,0.711612903225807,0.7392487751769191,0.705834683954619
cg21472506,0.166227905227529,0.0803631472763954,,0.129101796407186,0.06516379006692499,0.110162829870859,0.0806534470358574,0.0268387625486581,0.0596157299335608,0.135802469135802,0.123025210084034,0.0562469694520769,0.0581428571428571,0.0525812619502868,,0.11676528599605494,0.0680006783110056,0.030192131747484,0.100713557594292,0.0784068831529281,0.0672759964039557,,0.0562829194883371,0.0831303288672351,0.0756721944936403,0.0633311389071758,0.0537313432835821,0.0483986787304323,0.0218253968253968,0.0598898169539719,0.0311577566415218,0.0333677330581355,0.0628509045539613,0.0413150492264416,0.0293501048218029,0.0564150440117365,0.103439011284256,0.0401589328792394,0.13629422244846,0.051702657807309,0.0422801851072781,0.0369119420989144
cg17283169,0.86475279106858,0.888804032381243,0.912079510703364,0.886021184544234,0.862442244224422,0.9126949424282172,0.91272910711283,0.913074712643678,0.8865771812080542,0.9078334509527172,0.899453988547077,0.9216240070609,0.90276950565813,0.899854651162791,,0.902199444800342,0.9325947885785608,0.896450939457203,0.91404770920106,0.910124280084874,0.912003825920612,0.895793130065612,0.918655922152957,0.8909458094917541,0.901930633862976,0.9189025314536908,0.9023220973782772,0.927098321342926,0.90685195376995,0.8892022562449642,0.9300095877277093,0.931074001309758,0.915064662705348,,0.94744661095636,0.927482678983834,0.9205543868333128,0.878450439146801,0.922396726936782,0.8620876149269879,0.8898824731732242,0.899608501118568
cg07551060,0.792199528965789,,0.726216012309448,0.803171889076654,0.7263205030732919,0.8214896681227399,0.67932933220254,0.738969687162152,0.773571487834647,0.8207882244061071,0.8732112517799979,0.840087029410177,0.80245164859697,0.825166440770511,,0.818089493575531,0.8565800704879101,0.8095277757655601,0.832281390718964,0.717350815008555,0.7846482868592919,,0.780539676539704,0.8120446054831579,0.7673767731420059,0.8372432195833969,0.814775649065415,0.7625006575496429,0.832783333685761,0.767445632665547,0.8324909654728649,0.8249971942085479,0.807199182778205,0.787434865523475,0.838503870237842,0.738850215816115,0.79823513000333,0.8179743371078649,0.770438956723754,0.864725316856147,0.7344299301652729,0.7475438490922071
cg21629500,0.0955770208439248,0.0989789539487393,0.113226707286113,0.136713330810947,0.11771979720539096,0.0837714285714286,0.157984886649874,0.0559033989266547,0.12921348314606698,0.170395119116793,0.14847661278787,0.0650319829424307,0.10272449263275,0.0818155947638019,,0.158435207823961,0.0866572814015329,0.0635228251507321,0.111613283552761,0.0978968073838705,0.0846116583239141,,0.0785608186169335,0.0824222035323802,0.160571808510638,0.0711321024760269,0.0769425782735454,0.0459646425826287,0.0560462991166616,0.16092858548101502,0.0499125735177237,0.0621761658031088,0.0626471120767699,0.0675201683619783,0.0512544251192858,0.0931039467977447,0.0995524209955242,0.08342620601815,0.192817901648131,0.0505586063245597,0.0783981951494642,0.0815311956251554
cg01381846,0.17954506810774806,0.1969994207044,0.199144681235438,0.228096599782434,0.24514940167895105,0.256920512749518,0.300512414215264,0.15670165528666,0.299659777095853,0.24614064265874,0.241543884091049,0.183364237071852,0.27746041573617497,0.28220506451596195,0.350929112086431,0.291958852782599,0.197766932293452,0.21065019961399886,0.28411747888507,0.260358503279544,0.25426522514660804,0.24861152744205706,0.24728166335752105,0.242123656342521,0.297004583440561,0.248062565040013,0.262597022356809,0.19872820927900106,0.30207346243523103,0.293190147400743,0.13940692988846,0.203343315909227,0.16764813132920806,0.24170246481178306,0.18049880833460305,0.216121081242484,0.250625305302359,0.301423935131532,0.355208247584164,0.18313563922086604,0.19153952789449105,0.202665846595858
cg14861089,0.0773019271948608,0.0914010823812387,0.105520504731861,0.100324101355333,0.102641509433962,0.0683627060830017,0.0944076102623234,0.11468565815324196,0.105380710659898,0.0898282694848085,0.0846369835539511,0.0763202089942153,0.0885179564997471,0.0853214049039099,,0.100123304562269,0.0835438119292792,0.0409326424870466,0.0742977159359412,0.0748397767211081,0.0780509812767877,0.0566619250829777,0.0725663716814159,0.0487926313169032,0.0436883430642239,0.0500917431192661,0.034979819334999,0.0502815768302494,0.0817444219066937,0.0946944257891202,0.0516806722689076,0.0679396984924623,0.0647210641254715,0.0868055555555556,0.0600371747211896,0.078116543388057,0.0714749837556855,0.050958904109589004,0.092036325532658,0.0914586070959264,0.0708568738229755,0.127917026793431
cg27109129,0.0516648892048821,0.0922335800728469,0.105966277561608,0.132327479594361,0.165719696969697,0.11787594415198,0.12350339769172695,0.0673172345352299,,0.0991800693787449,0.100094684160693,0.074246660453557,0.116143264988321,0.130274477673085,,0.0935083618054307,0.0835554162094372,0.0728938458474408,0.0957161981258367,0.160919540229885,0.10230664857530496,,0.100548717188195,0.0688220230473752,0.142282265018684,0.053715308863026,0.0617435060519516,0.0836008560727662,0.0818516247700797,0.133291516387016,0.111316200482749,0.0931735559445267,0.0877453896490184,0.055536968885915,0.0621004566210046,0.148148148148148,0.103191489361702,0.113446993975131,0.123277279049184,0.0873886223440713,0.10791256157635498,0.0754779169413316
cg14559259,0.0607927312838308,0.135340209358978,0.11097045562203,0.150349818086208,0.131181766101877,0.0916924387016576,0.10266822766414,0.0801170153968437,0.126560139072703,0.101922470419903,0.115114903535679,0.160930729016641,0.110992532710708,0.121441950830578,,0.116875763859008,0.115564890398083,0.0497874179316694,0.10259338831882303,0.182846407819215,0.139935288965132,0.0748916230795442,0.102706221646455,0.05486047478091298,0.131122132168475,0.0782370029265383,0.0841840906460852,0.0885287630874934,0.08464044301613201,0.151274867323136,0.0745911088601134,0.0989289389359275,0.0715225412243363,0.0955905978021311,0.0609614641858133,0.10977249100235,0.120513079688594,0.0877761850683695,0.101787955400264,0.0834559510341893,0.13217316262140302,0.0823157850429979
cg12374721,0.0769027484143763,,0.12274678111588,0.14732824427480898,0.14515961318498494,0.0993914807302231,0.112204724409449,0.044634224943602994,0.101558441558442,0.0938180984057805,0.0720496894409938,0.101106500691563,0.105872523275245,0.105596620908131,,0.0773063323690132,0.0827831386490604,0.0637096774193548,0.10781333810119803,0.145414526779164,0.141517062914443,0.161458333333333,0.091392441442736,0.0840415486307838,0.134758223434895,0.0675941886234918,0.0996428571428571,0.0813644624633021,0.0911621433542102,0.11487902457611,0.0856169246059918,0.080323951141795,0.0879069036011952,0.148216833095578,0.0656614785992218,0.0783335580423352,0.122351761313777,0.07917249961113701,0.15694535878867702,0.112907003982197,0.111489554950045,0.0807606263982103
cg20970886,0.8922888361577159,0.814303610661477,0.79416568012562,0.8675532507099691,0.8579374960060799,0.9228846361073672,0.793210906738282,0.911304953446395,0.848530196305476,0.852802439336185,0.867108915291634,0.913633797282678,0.878139215325333,0.8943519474157,,0.83356891032363,0.917257272603447,0.908679902070538,0.904181497737585,0.8192379874877199,0.901594947612965,,0.918564823103592,0.915642310964482,0.851849719686725,0.8885395503630191,0.8962470804469301,0.87712706483548,0.927315875067508,0.873595341803814,0.921959645748392,0.9168102388001608,0.8963363839215229,0.863948917437407,0.926044509652696,0.858909114508826,0.854992042614889,0.922536900278596,0.927325970947808,0.8890206878962199,0.8961180205260579,0.845360122129861
cg02466815,0.0895313254042035,0.118148002497347,0.121907332439775,0.11275600090817996,,0.0994701042329447,0.112992957058869,0.102261110362495,0.10510300470313498,0.098597327943569,0.091830616286797,0.0929689751218598,0.116155946553565,0.0759028826029585,,0.15083408907369195,0.0919461076146137,0.0680115520282225,,,0.127943639041611,,0.10225948066635004,0.15551766904440198,,0.0934689379665051,,0.118733765923037,0.0762908977397776,0.126138086158055,0.0849134664210855,0.0643814568666747,0.0442928995858021,0.12420426202125698,0.0693398627032489,0.0996351163886581,0.115514975489506,0.0973272268637473,0.124547207903649,0.0916860867319218,0.121633211395608,0.0537215690322556
cg19043574,0.0570794841734114,0.150945244881376,0.11832630320234802,0.210708060592534,0.253362259524999,0.0736646597758084,0.097712618424361,0.0579359948487442,0.148983584811666,0.0759212124020048,0.0672506609708686,0.10621490669186,0.14497385858563502,0.138608259983897,0.265811146888253,0.121084660006369,0.0560219346021524,0.0746648826477655,0.156444624670716,0.20372699214908704,0.121948406377091,0.24511110033082,0.108748150154771,0.0773238906447331,0.1719969445391,0.0499094929514954,0.0469682828004602,0.0470651283269797,0.0696994398022898,0.14926570176198,0.049408383871642994,0.103130892826328,0.0550789312949934,0.0615792458861758,0.0525151222882857,0.141467446020073,0.0931156915519643,0.063712051126392,0.0812661522621563,0.0388950682142933,0.0923268856796879,0.0592741302136842
cg20318166,0.157828036654319,,0.106919668219521,0.225283901135605,0.22801994828223104,0.141912696975186,0.136003172085646,0.101488283723876,0.21242190371187106,0.0861803236578474,0.0496099463676256,0.121372031662269,0.228118224352391,0.18019680196802,0.16367216342604,0.145891194249306,0.0963838856042898,0.0899761000984114,0.159855225456191,0.173200631144556,0.126966292134831,0.15145464917284698,0.17921928817451194,0.118604330437181,0.14458697997842002,0.0850848600651905,0.10604960049808,0.132464951981455,0.102829711975745,0.19114902692615304,0.0970909537252976,0.10598870056497198,0.120392156862745,0.194996708360764,0.13700529367280098,0.19328093033272306,0.214320987654321,0.236541009273756,0.14736245036869,0.134572819831784,0.25830349425855,0.17206533776301194
cg19987768,0.0439663209488776,0.0996047193342254,0.0743630867629508,0.100450374687011,0.110590628386161,0.0687240705109429,0.114434757336152,0.0842170244701177,0.0773807286386483,0.0679387635628723,0.0521501935121979,0.0859486731600073,0.0519017828838835,0.0510564545779425,,0.0804322449263712,0.0571577955559377,0.0437048034948215,,0.136180855259648,0.0876784122450508,,0.0645852301898686,0.0611707318309704,0.0887589109019957,0.0744333398385502,0.103246332059945,0.0676334125171126,0.0492733000686066,0.0744305129770849,0.0460053603579336,0.0426555947841537,0.0301106960901739,0.0833237135163662,0.0379673303553281,0.0749672345367466,0.0888138242333758,0.0607905699423154,0.0586534061428189,0.0370517014209766,0.0770930327590339,0.0818580679578665
cg08610862,0.14599096802227,0.187269341181087,0.218532205158731,0.2456523451986489,0.240982073914532,0.21814643830822505,0.170527535178711,0.211806835087868,0.20395027548100605,0.243319779112375,0.239156353374464,0.123330820830945,0.28004321654972303,,,0.18085486020817887,0.250003061225144,0.18796481680618696,0.23320312519369504,0.266532661286512,0.224725911777719,,0.240173452529682,0.27353260433995297,0.24591540284272,0.19271786995515894,0.29056483817713,0.181409712006332,0.169420425375751,0.273696293831661,0.215626947025692,0.1822224459924,0.19185094492826504,0.22113402531325,0.12023016120330696,0.131785980544136,0.28291884040969,0.12289220642885,0.241756743924568,0.160200978482305,0.147271362300435,0.153715661937267
cg25649765,0.83760587383919,0.714696754241337,0.7686173890401808,0.776735920358631,0.8011194984177511,0.84885325720257,0.694967569124133,0.8664480686925171,0.7935931412892979,0.8059136991114059,0.8552482484986178,0.8771902488242429,0.8553787996996459,0.8701639735029849,,0.8060356323638771,0.8735043389962549,0.893965181199945,0.869111211817818,0.78635153505234,0.830288848551909,,0.8825998019578659,0.829635621362072,0.7458402792600709,0.879893331336028,0.807704332678297,0.8557572759101351,0.880123729213003,0.740364256401282,0.8569646177347,0.877779566428609,0.8700341683374458,0.8879602787942951,0.8425763040579499,0.828065191167442,0.7941972624012329,0.838644455410733,0.7826498664308629,0.871700399479145,0.7714252905795251,0.8224793657537579
