Probe_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
cg10222925,0.7453730047402192,0.7942335433859781,0.7784764619500129,0.7988327043013459,0.8229347546959159,0.788139821403386,0.751912370912835,0.7492175441893131,0.7779821271464041,,0.8033469103658791,0.8228487498142271,0.799364488372353,0.781524498962695,0.7816115236630741,0.789545958208234,0.825835086068737,0.8214572952904169,0.7845082170940909,0.7881206557225799,0.746396686777774,0.7697130773300059,0.70316966840184,0.74965037105334,0.787487275325354,0.786884303891295,0.763694047512403,0.7750958391778371,0.7137240472398729,0.791133332113957,0.777558498805798,0.779732880854948,0.828364877001188,0.8199188680262282,0.8802280153573849,0.8460492411523549,0.871355499591677,0.885787669860431,0.825591385715306,0.8764941144873969,0.812685080760489,0.762882784154885,0.792213365204027,0.857345526596359,0.8009124166944771,0.8819323518384241,0.837937992511673,0.8186556802562879,,0.7624480340328659
cg06041067,0.767063243581716,0.759557344064386,0.915342763873776,0.883999145481735,,0.822570332480818,0.7737609329446059,0.7320155541153599,0.8818805420779658,0.758178158027177,0.8880654229491441,0.844444444444444,0.8606235263295781,0.78208027133974,0.8546387345019241,0.903088739990194,0.866575201509175,0.912298054731289,0.891234684260132,0.8797914750076659,0.8294232649071359,0.8808112324492979,0.8818855932203391,0.849447513812155,0.8814582327378079,0.890601258953766,0.85811163275952,0.9129347578995228,0.8749172733289209,0.889871551905664,0.8152785338414079,0.890246662140756,0.888515901060071,0.8495903539959809,0.8525256849315072,0.8900779697293991,0.831688698566375,0.906213087644696,0.8755297441531942,0.842629954901495,0.7825250192455729,0.7885714285714291,0.849476790984706,0.944926279271466,0.7935347315759091,0.94103441336285,0.8998285574332601,0.8901326699834159,0.787854889589905,0.8618454716015691
cg09149672,0.822882802063891,0.8418438296356641,0.8818567520083259,0.876894549632413,0.8912427594505171,0.831646601838744,0.9024730969960328,,0.9050573149806048,,0.885751688492653,0.8857202419730731,0.890497487486095,0.840429645221519,0.904558858811185,0.89515757981801,,0.8746697906811529,0.917515303965092,0.8982232866151229,0.87022356095401,0.91561131907703,0.8799162522610259,0.8820591491999421,0.921966635363986,0.8753807412349449,0.939211128843977,0.9458311530658442,0.9218557686428708,0.906187368618688,,0.914813268772068,0.890352041077133,0.8882219873045629,0.920933948183584,0.9058517588973672,0.903496800978054,0.940488939791128,0.888606262187963,0.921676062423899,0.849141418179881,0.909526314555246,0.934447548295747,0.944556141481677,0.8893848040699771,0.8908095770242191,0.9138395438386128,0.938500111592476,,0.8463252066176641
cg00817367,0.114945652173913,0.19742198100407105,,0.14751358127873002,0.0702287633978563,0.20711715313874496,0.12661023187339002,0.19227266814101696,0.296766493055556,0.134935025687519,0.265235933415876,0.32691210045662106,0.0799398100253926,0.10838445807771,0.192144373673036,0.165542471704584,0.3098534613441131,0.138258634179054,0.0861636051275274,0.20664097242810608,0.26365348399246696,0.22619940029985,0.126972566156834,,0.153566345089356,0.162114314618108,0.19049038604859087,0.185409924487594,0.2475998463901689,0.218786635404455,0.121475327291037,0.12765606984022398,0.230667982889108,0.235988811768362,0.0956877113866967,0.09576862480306098,0.14904330312185302,0.134583563154992,0.0855079441502167,0.135525345136474,0.2460354261337289,0.0771521637971149,0.175536428658019,0.0777535441657579,0.14061397318278102,0.24970691676436105,0.139416983523447,0.308261091279959,0.0834163701067616,0.20215074049618
cg22719037,0.507576089861669,0.66200156946525,0.6698975602164929,0.710022767468515,,0.576052797009751,,0.6307557595787701,0.6976113100223699,0.681101634174433,0.6580256463567211,0.721955812407957,0.654827199708636,,0.697515472831151,0.6972239902629829,0.6204770406558471,0.5317130570261129,0.5503087596117571,0.64474712523418,0.6510890949450171,0.636454291869397,0.8033408258922701,0.565425473212861,0.735010324023881,0.7243497844732891,0.7546898050950891,0.689226987985405,0.7091183909836359,0.7346504354718649,0.66257393548826,0.698003175373561,0.638889785124213,0.761078372117805,0.6116703938198089,0.45940314297761,0.60758041024727,0.6417198345827579,,0.4880274264620639,0.503391023022164,0.640392167866467,0.727214382297924,0.659839736395902,0.5651704770302459,0.619209071408272,0.7190105435289978,,0.4931650780243471,0.5742552344606129
cg14602220,0.797767564018385,,0.880794701986755,0.8452830188679251,0.844560878243513,0.879217273954116,0.8122743682310469,0.836945124082489,0.865853658536585,0.7743164500224109,0.807025058899122,0.860707311781297,0.8856213089068341,0.876085845682167,0.879434037465125,0.879243528135173,0.888581652569941,0.912960516659328,0.8996415770609321,0.8367019570099449,0.813776204737272,0.8450742982938909,0.8544600938967142,,0.861538461538462,0.856081548030408,0.886505041836516,0.879016263387545,0.923231165855056,0.855500191644308,0.8637100338883159,0.8708297690333621,0.8488845464908,0.8748282495190991,0.8,0.8525337541644749,0.892310025784923,0.8981537837289509,0.886011100042692,0.828309536400494,0.841137408479482,0.8381793271426401,0.9058256679807272,0.863314853756452,0.8745773627435199,0.892936170212766,0.906268897399718,0.893490085979996,0.803474484256243,0.872991347342398
cg25082710,0.610396504071315,0.793134617156804,0.8265486598015072,0.71857480961806,0.6172858747099731,0.633285694858833,0.653313293691515,0.7069872134116021,0.8129793623781851,0.752995241329788,0.7707710596910441,0.812630753691235,0.7659976850483321,0.6567692301757629,0.7635849685222809,0.7318332197528051,0.7551533773274159,0.685134359699059,0.7737401886041129,0.759607600447986,0.734013705026803,0.7641932325668779,0.7586718386197769,0.78250951849235,0.838141839428213,0.8110560302398551,0.8501806884231641,0.7648022907255709,0.66997316122874,0.771190516335558,0.7278609397042081,0.7415006897100219,0.773077564008857,0.7976671103465329,0.7177112422491101,0.7080040894143,0.7309350601852791,0.767617083754941,0.614195090204796,0.82722487965568,0.7119815196382059,0.8009012016875258,0.768116638910823,0.8553600208321841,0.6971957914009711,0.798504293107823,0.8164580819133492,0.676451693397074,0.719381629636782,0.7407183440363291
cg05626536,0.6910138607693511,0.8091844813935078,0.6686960933536279,0.704950799507995,0.8313499442171809,0.7485297577040699,0.829735682819383,0.778994082840237,0.832617467135234,0.7223626026531899,0.679412900733874,0.8097643097643101,0.724768434981354,0.856751632610069,0.6794704456460939,0.761244734338905,0.8885500415858051,0.6716399805919461,0.7846748940873091,0.7243958573072501,0.826574945691528,0.8492655367231641,0.6957058242843039,0.6605063291139239,0.75467702082598,0.6918395573997231,0.8282455551828248,0.7265306122448979,0.7399281021445401,0.6913978494623659,0.828151851273239,0.7262463088414108,0.745185379274204,0.757998061076103,0.8462385898646521,0.747694138649212,0.879957254808834,0.9160839160839158,0.813894929609706,0.8051689860834991,0.7961836612999399,0.798259651930386,0.750422242432116,0.7551506490413241,0.733797832337978,0.7891828711082779,0.777583423035522,0.7408634323573409,0.849728338575922,0.8053778488604559
cg06937491,,,0.9099475030286708,0.886748314297509,0.8743975049617241,,0.927023581899299,,0.9486899563318778,0.87289156626506,0.8785742264003129,0.932508591065292,0.939337791025538,0.914018691588785,0.927858066032194,0.923920994879298,0.9514344646540408,0.937721755368814,0.951376523763868,0.923568040861,0.891126733802014,0.924215025480848,0.938357324301439,,0.9226860752540508,0.959530516431925,0.94319632371713,0.9649952696310308,,0.934127456819535,,0.9362988845585272,0.954229828850856,0.91941982272361,0.9411830607214878,0.940129112869638,0.941857451403888,0.963272845811149,0.9569731770628492,0.901667824878388,0.9187049790231928,0.9325680401398808,0.9371130030959748,0.9636016787485692,0.9068627450980392,0.964707664344138,0.937820351230989,0.943650931893398,0.903379639228696,0.9024974870486352
cg17775989,0.511098373920268,0.627056935582122,0.6324609575942951,0.6965027488785129,,0.483654066121757,0.4857344363143879,0.612189264831312,0.656959478780599,0.7265497819041591,0.676127125718432,0.6941618126749202,0.60154818204263,0.4994079836321429,0.672284219006854,0.6758653762024489,0.6280487872344879,0.598211918472567,0.6150626405136271,0.634274579059367,0.541504760535231,0.6828498972979079,0.672281339928666,0.652849197882478,0.6986047466571839,0.761498119051087,0.7441078166044821,0.6877183322011121,0.695230783907063,0.662105904102583,0.595052687543968,0.652843595083285,0.623552660665663,0.72319369320591,0.607655952746349,,0.581602826031232,0.711526350063739,0.49441570256659,0.58478521904852,0.663571512211546,0.6321176642437459,0.646764354887708,0.724613215561197,0.613097513287344,0.665186195703866,0.7579643629847671,,0.63245102871351,0.656092705736279
cg19429281,0.0955908710718126,0.0786928976325442,0.294960592309529,0.229537366548043,0.261517767066472,0.2096366508688781,0.0987008300252616,0.166075781076889,0.155866624724756,0.282528409090909,0.18503514833790105,0.200053347559349,0.129510585411845,0.0251540896218557,0.149069418717474,0.203803518763348,0.10345185031616,0.243510182676339,0.0730457944882696,0.195215485756026,0.17080785742162102,0.0935823931940078,0.152445369406868,0.20353302611367105,0.138328530259366,0.0985576923076923,0.177140089599225,0.234044982303916,0.194586958138152,0.17738334449653895,0.219144293710274,0.14060913705583802,0.272786097245332,0.232508726665655,0.05793640819404301,0.232320215069823,0.0913667723289204,0.0768718801996672,0.300426809990515,0.13650576509673598,0.115080356399367,0.211063829787234,0.252504317789292,0.0712877144547426,0.0735040168180794,0.104705459770115,0.206849563953488,0.238246505717916,0.0873851669280753,0.20857445594588
cg16657538,0.0957363327229924,0.0961158657011192,0.240597102297673,0.06218509679130201,0.12898708573206802,0.0929963341694,0.18570741868290305,0.316702355460385,0.146470651821425,0.108650229837025,0.126771778945692,0.285751028806584,0.0555958643206965,0.0443640517897944,0.189562245300381,0.222933170830794,0.0973060344827586,0.26281716612718004,0.046804227478611,0.103520060560182,0.184404636459431,0.0970927043335162,0.19394422310757,0.221388728601654,0.172030920590302,0.0833823356462425,0.198198198198198,0.1846134053775889,0.24115296803653,0.17329007839956698,0.0988795822908735,0.0899716036466896,0.127220630372493,0.15782136811709602,0.189285276449675,0.151309511186513,0.0937588251906241,0.0966196088589561,0.0511472275334608,0.111759216052263,0.102513939156803,0.12640675241157598,0.16358871974045402,0.0639572192513369,0.105493028725013,0.185513005780347,0.18001409112259306,0.13975448536355098,0.0604144241119483,0.201806951230755
cg03872376,0.725348692732048,0.791847520395494,0.7388709231111801,0.811993292098375,0.763444656410972,0.743229620761093,0.7480980547707149,0.7112033880849649,0.793551499079082,0.7467146208123709,0.8015858276086322,0.747889373074322,0.773622116229115,0.7503869415927121,0.838379817134082,0.822229335332752,0.8355050414014101,0.833649554311182,0.8139989561315342,0.7347858783467759,0.786710849259212,0.814285140453999,0.8032476039234879,,0.87978575514816,0.824608447143262,0.8208955601296851,0.861299960556962,0.767449594033666,0.773518185335989,0.7634169479008959,0.8073513260530129,0.844779585043132,0.835188445037431,0.779511958456239,0.757909478375746,0.807669770645749,0.81881991809955,0.7430645346984529,0.8342699117203171,0.8011367244730319,0.7856565849625151,0.7985660994958141,0.807096627069409,0.788134659774629,0.8232788441312661,0.871565651239517,0.78880977292407,0.668276561577266,0.8237840342409459
cg04294971,0.458512396694215,0.50695652173913,0.350975851802845,0.29823106688778306,,0.41908325537885904,,0.400793067998238,0.343840294194904,0.26827219266312,0.246320556364224,0.324902723735409,0.284486741199298,,0.301382611007711,0.237710503260975,0.491358377374661,0.3894679695982629,0.231013532173433,0.309487123046445,0.297306629834254,0.257010288480936,0.264401772525849,0.12521656953851,0.414969208905732,0.27492751796294,0.33495862884160804,0.308538075200217,0.42226660009985,0.312290577670554,0.3616094986807391,0.241250180037448,0.34923320994183005,0.241669933359467,0.38888888888888895,0.43361291343567,0.554124072258787,0.400352733686067,,0.473221910455045,0.479827810591651,0.257539682539683,0.28401191658391306,0.3974060932338189,0.387560289389068,,0.289687007430759,0.567709449325048,0.36638046686342896,0.360323126056735
cg02425416,0.707557732682271,0.7711974389878989,0.744745918104533,0.7707499751557858,,0.6977108603972021,0.6417134361014089,0.7115100795220709,0.762757119457478,0.7215261089455971,0.782792892754209,0.818259685720472,0.7834776496428059,0.700860661014621,0.8189942308713509,0.7720173222129971,0.733953879900223,0.62640103888322,0.845536911735522,0.6733032409591291,0.6691997671648591,0.7525972594023629,0.745247869221521,0.802395023126333,0.70854430906799,0.79847432440736,0.7371773358764909,0.765875462860573,0.7423000911510921,0.777263767587679,0.7638880929385551,0.777189058587884,0.765409299751555,0.763593265521015,0.7311430051024541,0.6386039763218461,0.7521059698255259,0.773425583712805,,0.6961762926874431,0.74878943974713,0.7604825807769751,0.793675165126888,0.8164165416379219,0.687080319791938,0.7745925125708578,0.7914175727401459,,0.6819653731059189,0.7672373448743929
cg22511877,0.817204301075269,0.851294903926483,0.9156590084643292,0.878787878787879,0.8441518677281079,0.879909365558912,,,0.933489461358314,,0.870810283110967,0.879417879417879,0.8891502038256508,0.848554913294798,0.837344157726877,0.86798128342246,0.892965696917065,0.8960407501736508,0.855736090595766,0.84137129575828,0.90843524615867,0.8645194274028629,0.898361650485437,0.911269187570198,0.915315818893236,0.8938136552244441,0.914882081865004,0.897098268714948,0.8792246520874749,0.892357723577236,0.813980843555705,0.898212898212898,0.852651635439822,0.8713626967721421,0.863075924724205,0.884593519044912,0.863950122467157,0.9326200773958572,0.868747059745962,0.884809848318312,0.852979394839428,0.8736352246286021,0.8673120728929391,0.8894034827713969,0.8608601373328509,0.929001203369434,0.947987851176917,0.915561569688769,0.8097909229984699,0.906099241902136
cg26577252,0.4062924828808879,0.5194114619294129,0.630571816199479,0.735817973243397,0.361412706448781,0.4072675507292161,0.40276556654570295,0.407857350583769,0.6192455740299829,0.628333109617431,0.704552524685639,0.6052547968715911,0.564333694394014,0.346238200028527,0.661338787344577,0.6742134455337391,0.5317849470702221,0.5063389635575879,0.6521850376199761,0.5751651905551031,0.457282882389984,0.586392415983254,0.722972993893519,0.630428796253286,0.6974800764684691,0.6419746062284439,0.705141167505713,0.6701429584607961,0.44823746668156295,0.701325083299375,0.506170868335057,0.603735825748216,0.6191370289746979,0.63999236542801,0.480973125079844,0.451139991823996,0.28523060525091,0.42675780368887895,0.38207204354907104,0.525586972146892,0.496421369584038,0.5972707037894279,0.65796839475678,0.680707078378508,0.538340467844305,0.555197900048378,0.721104938443703,0.400264595741399,0.4086657504228611,0.5502395123441249
cg14486338,0.29450402144772103,0.291408934707904,0.262008733624454,0.323805399162697,0.348741794310722,0.258648431214803,0.22412509307520487,0.181443591929525,0.243212669683258,0.187915314479988,0.15403311560079,0.20754408883083,0.121825314887466,0.17936354869816798,0.202245614035088,0.15762861837947198,0.18583841265724305,0.326100511285696,0.0972920156337242,0.165541385346337,0.285622866894198,0.181452385514466,0.23333333333333306,0.26167938931297696,0.142032507975087,0.109678243105209,0.168975490942305,0.22075346992729705,0.20084989376328,0.153072114651624,0.1841709298826361,0.121677046939086,0.20744620289195,0.18438071995119,0.2974358974358969,0.254515599343186,0.173984272608126,0.23516163222045605,0.257259128904531,0.232169650895269,0.272950278328144,0.219611848825332,0.267512583892617,0.0883570635161062,0.238771295818276,0.346862348178138,0.182910268463387,0.33864258902302896,0.140710708323396,0.27581032412965195
cg17514199,0.5476536548532229,0.7427444034446541,0.7899545425199449,0.711791525805468,0.721238641302001,0.6743070186933531,0.6263876535094339,0.663655309278476,0.792644508417282,0.6714819930788779,0.6739772353339749,0.683275942115072,0.746999136948995,0.671951547342293,0.762616446469634,0.700705114817518,0.705371417220512,0.730055956162285,0.7860127353151078,0.6499944502697641,0.60788170494279,0.668790658842212,0.76680672224362,0.7773177252503071,0.818177794846293,0.760544862802305,0.845115106339495,0.775494980846238,0.622928306207235,0.7535310103944429,0.653724326559422,0.7388278738613591,0.7751994230559092,0.7584528405934341,0.8182788455599069,0.7393158779189999,0.8076904802299399,0.7968810871648342,0.761221921798491,0.746332462998293,0.679856276885302,0.7170107216988342,0.676959170495931,0.7201870931432008,0.768475778378462,0.788840120891504,0.800992545531981,0.7005887771553799,0.588140182461565,0.7632366225027901
cg17025555,0.8448036883029308,0.850332271547389,0.80352126953205,0.8627841783445491,0.850071558734116,0.793783417276557,0.8067340171919091,,0.900850923620981,,0.7923865138451551,0.836607850876279,0.8378179646856431,0.8887279746978399,0.8472132536462629,0.820328935882198,0.916907324760566,0.847143714965259,0.8689126047207409,0.834404278238985,0.7965858182558679,0.8715719084964649,0.876675659160259,,0.882742847121146,0.8241955421878829,0.8649861186921871,0.888058265161756,0.7575657749626841,0.8235947196852429,0.804067300038984,0.848830143789266,0.830470897516321,0.824095344436762,0.841167136470778,0.856378008342971,0.8549015187724399,0.879676054061438,0.87293768251724,0.835932459015794,0.805478429401952,0.8314941353878058,0.8400000324658079,0.864709162142303,0.836151969908386,0.898629724812116,0.8635262193565251,0.867102774621198,,0.855207698006352
cg07804289,0.5873081473149371,0.759247932598484,0.7461458952537819,0.812196911491179,0.639191136777941,0.7251847326941422,0.5862959630876889,0.585038947410481,0.805792373526668,0.6413501081304029,0.7368914447409008,0.794755761403798,0.7107707811230871,0.68314792956758,0.806939105406212,0.656718611800101,0.7417650215274659,0.709298776362186,0.7272811312192901,0.6515055875494691,0.727046506425315,0.708540666286229,0.742922235063418,0.782457340966671,0.755144552251037,0.7675232530895479,0.795658290576867,0.7171281941982159,0.736143511512887,0.714924246288413,0.648170004448999,0.7140965931723,0.7858629385680509,0.7587426507310709,0.7123228946105792,0.704419506948264,0.7853544479636351,0.7187007717862528,0.631625639382672,0.819670125712977,0.682335678694741,0.824111411526684,0.7042174297968951,0.725389166441002,0.7415488330247909,0.750995009251381,0.809052649657083,0.6820515581435309,0.618442114042169,0.8123651497758871
cg07909128,0.831607207679603,0.878116165949862,0.928701407604438,0.805006892454178,0.863662809809202,0.8433726904477992,0.884894324743751,,0.941316740230534,0.8646982211574499,0.877178817150924,0.919432541027723,0.8950106792913571,0.8258904067996159,0.8786699304901221,0.818607567962023,0.912068231775254,0.8876026977687809,0.8672144307142159,0.856557360021168,0.868518402610847,0.9121656265224928,0.8414668937261809,0.819480514053898,0.9139301182122528,0.8855824905302391,0.910112544221375,0.8506054748445759,0.8603225019579641,0.9160890136654992,0.804746719254686,0.8583382188900781,0.9228345407499928,0.897672048955542,0.9040637885281558,0.89554018272672,0.9117907357765742,0.8809987724300792,0.840452352003881,0.917847208270486,0.8889668658746579,0.8153276085057941,0.8473508530343191,0.8950547813109679,0.8917063347222499,0.940429660805873,0.8664766738404329,0.908558043476578,0.7839783468252709,0.892665168943448
cg01011918,0.7103652674130909,0.836995482405072,0.74052228259037,0.7117294416113521,0.7579101720581509,0.76600266186112,0.79174074455471,0.6792909561638678,0.792766577477846,0.715494104095898,0.778493455556394,0.8606574527222359,0.836083857340136,0.7966660205028671,0.841485868698246,0.7910057915416229,0.906691572344168,0.8524619724694592,0.788727894943033,0.802390055156469,0.800351241401113,0.796912684277298,0.839904668741608,,0.781707211789547,0.8478169917429592,0.8136388552908841,0.797042353924015,0.803585350352228,0.8639855365782979,0.754146070500127,0.855828388344765,0.8546273869873771,0.8217635100241759,0.7552251076982801,0.906045308416815,0.8840710121461891,0.854749623134048,0.837639759407489,0.832246332287495,0.7519478702921041,0.805924894693564,0.773475442933511,0.8218828230629341,0.8396818834920401,0.865692329598134,0.852099720949391,0.7781820632098759,,0.7993245614452601
